Thu Mar 31 2016 12:00:03 GMT+0300 (GTB Daylight Time),2,494,88626,1718,232
Thu Mar 31 2016 12:01:03 GMT+0300 (GTB Daylight Time),2,494,88628,1737,232
Thu Mar 31 2016 12:02:03 GMT+0300 (GTB Daylight Time),2,494,88630,1768,232
Thu Mar 31 2016 12:03:03 GMT+0300 (GTB Daylight Time),2,494,88632,1773,232
Thu Mar 31 2016 12:04:03 GMT+0300 (GTB Daylight Time),2,496,88634,1778,231
Thu Mar 31 2016 12:05:03 GMT+0300 (GTB Daylight Time),2,494,88636,1785,231
Thu Mar 31 2016 12:06:03 GMT+0300 (GTB Daylight Time),2,495,88638,1865,231
Thu Mar 31 2016 12:07:03 GMT+0300 (GTB Daylight Time),2,494,88640,1810,231
Thu Mar 31 2016 12:08:03 GMT+0300 (GTB Daylight Time),2,494,88642,1829,231
Thu Mar 31 2016 12:09:03 GMT+0300 (GTB Daylight Time),2,494,88644,1841,231
Thu Mar 31 2016 12:10:03 GMT+0300 (GTB Daylight Time),2,494,88646,1866,231
Thu Mar 31 2016 12:11:03 GMT+0300 (GTB Daylight Time),2,494,88648,1881,231
Thu Mar 31 2016 12:12:03 GMT+0300 (GTB Daylight Time),2,494,88650,1891,231
Thu Mar 31 2016 12:13:03 GMT+0300 (GTB Daylight Time),2,494,88652,1906,231
Thu Mar 31 2016 12:14:03 GMT+0300 (GTB Daylight Time),2,494,88654,1914,231
Thu Mar 31 2016 12:15:03 GMT+0300 (GTB Daylight Time),2,494,88656,1928,231
Thu Mar 31 2016 12:16:03 GMT+0300 (GTB Daylight Time),2,494,88658,1954,230
Thu Mar 31 2016 12:17:03 GMT+0300 (GTB Daylight Time),2,493,88660,1968,231
Thu Mar 31 2016 12:18:03 GMT+0300 (GTB Daylight Time),2,494,88662,1998,231
Thu Mar 31 2016 12:19:03 GMT+0300 (GTB Daylight Time),2,492,88664,2014,230
Thu Mar 31 2016 12:20:03 GMT+0300 (GTB Daylight Time),2,494,88666,2019,230
Thu Mar 31 2016 12:21:03 GMT+0300 (GTB Daylight Time),2,494,88668,2019,230
Thu Mar 31 2016 12:22:03 GMT+0300 (GTB Daylight Time),2,493,88670,2037,230
Thu Mar 31 2016 12:23:03 GMT+0300 (GTB Daylight Time),2,492,88672,2058,230
Thu Mar 31 2016 12:24:03 GMT+0300 (GTB Daylight Time),2,494,88674,2083,230
Thu Mar 31 2016 12:25:03 GMT+0300 (GTB Daylight Time),2,494,88676,2099,230
Thu Mar 31 2016 12:26:03 GMT+0300 (GTB Daylight Time),2,494,88678,2115,229
Thu Mar 31 2016 12:27:03 GMT+0300 (GTB Daylight Time),2,494,88680,2129,229
Thu Mar 31 2016 12:28:03 GMT+0300 (GTB Daylight Time),2,494,88682,2146,229
Thu Mar 31 2016 12:29:03 GMT+0300 (GTB Daylight Time),2,492,88684,2172,229
Thu Mar 31 2016 12:30:03 GMT+0300 (GTB Daylight Time),2,492,88686,2173,229
Thu Mar 31 2016 12:31:03 GMT+0300 (GTB Daylight Time),2,492,88688,2186,229
Thu Mar 31 2016 12:32:03 GMT+0300 (GTB Daylight Time),2,494,88690,2200,229
Thu Mar 31 2016 12:33:03 GMT+0300 (GTB Daylight Time),2,492,88692,2217,230
Thu Mar 31 2016 12:34:03 GMT+0300 (GTB Daylight Time),2,491,88694,2231,230
Thu Mar 31 2016 12:35:03 GMT+0300 (GTB Daylight Time),2,492,88696,2248,229
Thu Mar 31 2016 12:36:03 GMT+0300 (GTB Daylight Time),2,492,88698,2265,229
Thu Mar 31 2016 12:37:03 GMT+0300 (GTB Daylight Time),2,492,88700,2271,228
Thu Mar 31 2016 12:38:03 GMT+0300 (GTB Daylight Time),2,492,88702,2298,228
Thu Mar 31 2016 12:39:03 GMT+0300 (GTB Daylight Time),2,490,88704,2322,228
Thu Mar 31 2016 12:40:03 GMT+0300 (GTB Daylight Time),2,493,88706,2353,228
Thu Mar 31 2016 12:41:03 GMT+0300 (GTB Daylight Time),2,493,88708,2372,228
Thu Mar 31 2016 12:42:03 GMT+0300 (GTB Daylight Time),2,492,88710,2362,229
Thu Mar 31 2016 12:43:03 GMT+0300 (GTB Daylight Time),2,493,88712,2386,229
Thu Mar 31 2016 12:44:03 GMT+0300 (GTB Daylight Time),2,492,88714,2402,228
Thu Mar 31 2016 12:45:03 GMT+0300 (GTB Daylight Time),2,491,88716,2421,228
Thu Mar 31 2016 12:46:03 GMT+0300 (GTB Daylight Time),2,492,88718,2437,229
Thu Mar 31 2016 12:47:03 GMT+0300 (GTB Daylight Time),2,492,88720,2467,229
Thu Mar 31 2016 12:48:03 GMT+0300 (GTB Daylight Time),2,492,88722,2482,229
Thu Mar 31 2016 12:49:03 GMT+0300 (GTB Daylight Time),2,491,88724,2494,229
Thu Mar 31 2016 12:50:03 GMT+0300 (GTB Daylight Time),2,489,88726,2527,229
Thu Mar 31 2016 12:51:03 GMT+0300 (GTB Daylight Time),2,493,88728,2538,229
Thu Mar 31 2016 12:52:03 GMT+0300 (GTB Daylight Time),2,491,88730,2547,229
Thu Mar 31 2016 12:53:03 GMT+0300 (GTB Daylight Time),2,491,88732,2574,229
Thu Mar 31 2016 12:54:03 GMT+0300 (GTB Daylight Time),2,492,88734,2569,229
Thu Mar 31 2016 12:55:03 GMT+0300 (GTB Daylight Time),2,491,88736,2591,229
Thu Mar 31 2016 12:56:03 GMT+0300 (GTB Daylight Time),2,491,88738,2604,229
Thu Mar 31 2016 12:57:03 GMT+0300 (GTB Daylight Time),2,491,88740,2620,229
Thu Mar 31 2016 12:58:03 GMT+0300 (GTB Daylight Time),2,491,88742,2638,229
Thu Mar 31 2016 12:59:03 GMT+0300 (GTB Daylight Time),2,492,88744,2623,229
Thu Mar 31 2016 13:00:03 GMT+0300 (GTB Daylight Time),2,490,88746,2642,229
Thu Mar 31 2016 13:01:03 GMT+0300 (GTB Daylight Time),2,491,88748,2702,229
Thu Mar 31 2016 13:02:03 GMT+0300 (GTB Daylight Time),2,491,88750,2705,228
Thu Mar 31 2016 13:03:03 GMT+0300 (GTB Daylight Time),2,490,88752,2729,228
Thu Mar 31 2016 13:04:03 GMT+0300 (GTB Daylight Time),2,492,88754,2762,228
Thu Mar 31 2016 13:05:03 GMT+0300 (GTB Daylight Time),2,490,88756,2757,228
Thu Mar 31 2016 13:06:03 GMT+0300 (GTB Daylight Time),2,490,88758,2785,228
Thu Mar 31 2016 13:07:03 GMT+0300 (GTB Daylight Time),2,490,88760,2806,227
Thu Mar 31 2016 13:08:03 GMT+0300 (GTB Daylight Time),2,485,88762,2805,228
Thu Mar 31 2016 13:09:03 GMT+0300 (GTB Daylight Time),2,490,88764,2817,228
Thu Mar 31 2016 13:10:03 GMT+0300 (GTB Daylight Time),2,490,88766,2830,228
Thu Mar 31 2016 13:11:03 GMT+0300 (GTB Daylight Time),2,488,88768,2848,229
Thu Mar 31 2016 13:12:03 GMT+0300 (GTB Daylight Time),2,490,88770,2860,229
Thu Mar 31 2016 13:13:03 GMT+0300 (GTB Daylight Time),2,490,88772,2885,229
Thu Mar 31 2016 13:14:03 GMT+0300 (GTB Daylight Time),2,490,88774,2902,229
Thu Mar 31 2016 13:15:03 GMT+0300 (GTB Daylight Time),2,490,88776,2909,229
Thu Mar 31 2016 13:16:03 GMT+0300 (GTB Daylight Time),2,484,88778,2929,229
Thu Mar 31 2016 13:17:03 GMT+0300 (GTB Daylight Time),2,490,88780,2942,228
Thu Mar 31 2016 13:18:03 GMT+0300 (GTB Daylight Time),2,488,88782,2955,228
Thu Mar 31 2016 13:19:03 GMT+0300 (GTB Daylight Time),2,488,88784,2991,228
Thu Mar 31 2016 13:20:03 GMT+0300 (GTB Daylight Time),2,490,88786,3009,228
Thu Mar 31 2016 13:21:03 GMT+0300 (GTB Daylight Time),2,490,88788,3015,228
Thu Mar 31 2016 13:22:03 GMT+0300 (GTB Daylight Time),2,484,88790,3040,228
Thu Mar 31 2016 13:23:03 GMT+0300 (GTB Daylight Time),2,489,88792,3054,228
Thu Mar 31 2016 13:24:03 GMT+0300 (GTB Daylight Time),2,490,88794,3078,228
Thu Mar 31 2016 13:25:03 GMT+0300 (GTB Daylight Time),2,489,88796,3082,228
Thu Mar 31 2016 13:26:03 GMT+0300 (GTB Daylight Time),2,488,88798,3082,228
Thu Mar 31 2016 13:27:03 GMT+0300 (GTB Daylight Time),2,490,88800,3093,228
Thu Mar 31 2016 13:28:03 GMT+0300 (GTB Daylight Time),2,489,88802,3098,228
Thu Mar 31 2016 13:29:03 GMT+0300 (GTB Daylight Time),2,489,88804,3153,228
Thu Mar 31 2016 13:30:03 GMT+0300 (GTB Daylight Time),2,489,88806,3251,228
Thu Mar 31 2016 13:31:03 GMT+0300 (GTB Daylight Time),2,484,88808,3253,228
Thu Mar 31 2016 13:32:03 GMT+0300 (GTB Daylight Time),2,489,88810,3227,228
Thu Mar 31 2016 13:33:03 GMT+0300 (GTB Daylight Time),2,489,88812,3216,227
Thu Mar 31 2016 13:34:03 GMT+0300 (GTB Daylight Time),2,487,88814,3307,227
Thu Mar 31 2016 13:35:03 GMT+0300 (GTB Daylight Time),2,489,88816,3300,227
Thu Mar 31 2016 13:36:03 GMT+0300 (GTB Daylight Time),2,483,88818,3228,227
Thu Mar 31 2016 13:37:03 GMT+0300 (GTB Daylight Time),2,488,88820,3209,227
Thu Mar 31 2016 13:38:03 GMT+0300 (GTB Daylight Time),2,489,88822,3218,227
Thu Mar 31 2016 13:39:03 GMT+0300 (GTB Daylight Time),2,490,88824,3241,227
Thu Mar 31 2016 13:40:03 GMT+0300 (GTB Daylight Time),2,489,88826,3241,227
Thu Mar 31 2016 13:41:03 GMT+0300 (GTB Daylight Time),2,489,88828,3302,227
Thu Mar 31 2016 13:42:03 GMT+0300 (GTB Daylight Time),2,489,88830,3361,227
Thu Mar 31 2016 13:43:03 GMT+0300 (GTB Daylight Time),2,489,88832,3353,227
Thu Mar 31 2016 13:44:03 GMT+0300 (GTB Daylight Time),2,488,88834,3366,226
Thu Mar 31 2016 13:45:03 GMT+0300 (GTB Daylight Time),2,487,88836,3370,226
Thu Mar 31 2016 13:46:03 GMT+0300 (GTB Daylight Time),2,489,88838,3410,226
Thu Mar 31 2016 13:47:03 GMT+0300 (GTB Daylight Time),2,490,88840,3419,227
Thu Mar 31 2016 13:48:03 GMT+0300 (GTB Daylight Time),2,489,88842,3420,226
Thu Mar 31 2016 13:49:03 GMT+0300 (GTB Daylight Time),2,488,88844,3429,227
Thu Mar 31 2016 13:50:03 GMT+0300 (GTB Daylight Time),2,488,88846,3450,227
Thu Mar 31 2016 13:51:03 GMT+0300 (GTB Daylight Time),2,488,88848,3478,227
Thu Mar 31 2016 13:52:03 GMT+0300 (GTB Daylight Time),2,482,88850,3477,227
Thu Mar 31 2016 13:53:03 GMT+0300 (GTB Daylight Time),2,488,88852,3433,227
Thu Mar 31 2016 13:54:03 GMT+0300 (GTB Daylight Time),2,488,88854,3441,227
Thu Mar 31 2016 13:55:03 GMT+0300 (GTB Daylight Time),2,489,88856,3470,227
Thu Mar 31 2016 13:56:03 GMT+0300 (GTB Daylight Time),2,488,88858,3502,227
Thu Mar 31 2016 13:57:03 GMT+0300 (GTB Daylight Time),2,487,88860,3516,227
Thu Mar 31 2016 13:58:03 GMT+0300 (GTB Daylight Time),2,488,88862,3539,227
Thu Mar 31 2016 13:59:03 GMT+0300 (GTB Daylight Time),2,487,88864,3559,227
Thu Mar 31 2016 14:00:03 GMT+0300 (GTB Daylight Time),2,487,88866,3588,227
Thu Mar 31 2016 14:01:03 GMT+0300 (GTB Daylight Time),2,487,88868,3612,227
Thu Mar 31 2016 14:02:03 GMT+0300 (GTB Daylight Time),2,487,88870,3602,227
Thu Mar 31 2016 14:03:03 GMT+0300 (GTB Daylight Time),2,489,88872,3601,226
Thu Mar 31 2016 14:04:03 GMT+0300 (GTB Daylight Time),2,487,88874,3624,227
Thu Mar 31 2016 14:05:03 GMT+0300 (GTB Daylight Time),2,483,88876,3657,227
Thu Mar 31 2016 14:06:03 GMT+0300 (GTB Daylight Time),2,487,88878,3976,227
Thu Mar 31 2016 14:07:03 GMT+0300 (GTB Daylight Time),2,489,88880,3973,227
Thu Mar 31 2016 14:08:03 GMT+0300 (GTB Daylight Time),2,487,88882,4012,227
Thu Mar 31 2016 14:09:03 GMT+0300 (GTB Daylight Time),2,487,88884,4024,227
Thu Mar 31 2016 14:10:03 GMT+0300 (GTB Daylight Time),2,487,88886,4056,228
Thu Mar 31 2016 14:11:03 GMT+0300 (GTB Daylight Time),2,487,88888,4087,228
Thu Mar 31 2016 14:12:03 GMT+0300 (GTB Daylight Time),2,486,88890,4089,228
Thu Mar 31 2016 14:13:03 GMT+0300 (GTB Daylight Time),2,487,88892,4076,227
Thu Mar 31 2016 14:14:03 GMT+0300 (GTB Daylight Time),2,486,88894,4059,227
Thu Mar 31 2016 14:15:03 GMT+0300 (GTB Daylight Time),2,487,88896,4094,227
Thu Mar 31 2016 14:16:03 GMT+0300 (GTB Daylight Time),2,481,88898,4127,227
Thu Mar 31 2016 14:17:03 GMT+0300 (GTB Daylight Time),2,483,88900,4179,227
Thu Mar 31 2016 14:18:03 GMT+0300 (GTB Daylight Time),2,487,88902,4204,227
Thu Mar 31 2016 14:19:03 GMT+0300 (GTB Daylight Time),2,487,88904,4237,227
Thu Mar 31 2016 14:20:03 GMT+0300 (GTB Daylight Time),2,483,88906,4255,227
Thu Mar 31 2016 14:21:03 GMT+0300 (GTB Daylight Time),2,487,88908,4271,227
Thu Mar 31 2016 14:22:03 GMT+0300 (GTB Daylight Time),2,487,88910,4277,227
Thu Mar 31 2016 14:23:03 GMT+0300 (GTB Daylight Time),2,487,88912,4280,227
Thu Mar 31 2016 14:24:03 GMT+0300 (GTB Daylight Time),2,487,88914,4289,227
Thu Mar 31 2016 14:25:03 GMT+0300 (GTB Daylight Time),2,486,88916,4311,227
Thu Mar 31 2016 14:26:03 GMT+0300 (GTB Daylight Time),2,481,88918,4350,227
Thu Mar 31 2016 14:27:03 GMT+0300 (GTB Daylight Time),2,487,88920,4363,227
Thu Mar 31 2016 14:28:03 GMT+0300 (GTB Daylight Time),2,487,88922,4371,227
Thu Mar 31 2016 14:29:03 GMT+0300 (GTB Daylight Time),2,484,88924,4393,227
Thu Mar 31 2016 14:30:03 GMT+0300 (GTB Daylight Time),2,480,88926,4408,227
Thu Mar 31 2016 14:31:03 GMT+0300 (GTB Daylight Time),2,487,88928,4410,227
Thu Mar 31 2016 14:32:03 GMT+0300 (GTB Daylight Time),2,487,88930,4435,227
Thu Mar 31 2016 14:33:03 GMT+0300 (GTB Daylight Time),2,487,88932,4445,227
Thu Mar 31 2016 14:34:03 GMT+0300 (GTB Daylight Time),2,486,88934,4483,227
Thu Mar 31 2016 14:35:03 GMT+0300 (GTB Daylight Time),2,487,88936,4494,227
Thu Mar 31 2016 14:36:03 GMT+0300 (GTB Daylight Time),2,487,88938,4491,227
Thu Mar 31 2016 14:37:03 GMT+0300 (GTB Daylight Time),2,486,88940,4513,227
Thu Mar 31 2016 14:38:03 GMT+0300 (GTB Daylight Time),2,486,88942,4517,227
Thu Mar 31 2016 14:39:03 GMT+0300 (GTB Daylight Time),2,486,88944,4542,227
Thu Mar 31 2016 14:40:03 GMT+0300 (GTB Daylight Time),2,486,88946,4554,227
Thu Mar 31 2016 14:41:03 GMT+0300 (GTB Daylight Time),2,486,88948,4591,226
