Thu Mar 31 2016 12:00:04 GMT+0300 (GTB Daylight Time),1,13439,88627,0,0
Thu Mar 31 2016 12:01:04 GMT+0300 (GTB Daylight Time),1,13060,88629,0,0
Thu Mar 31 2016 12:02:04 GMT+0300 (GTB Daylight Time),1,12953,88631,0,0
Thu Mar 31 2016 12:03:04 GMT+0300 (GTB Daylight Time),1,13119,88633,0,0
Thu Mar 31 2016 12:04:04 GMT+0300 (GTB Daylight Time),1,13091,88635,0,0
Thu Mar 31 2016 12:05:04 GMT+0300 (GTB Daylight Time),1,13058,88637,0,0
Thu Mar 31 2016 12:06:04 GMT+0300 (GTB Daylight Time),1,13544,88639,0,0
Thu Mar 31 2016 12:07:04 GMT+0300 (GTB Daylight Time),1,13140,88641,0,0
Thu Mar 31 2016 12:08:04 GMT+0300 (GTB Daylight Time),1,12974,88643,0,0
Thu Mar 31 2016 12:09:04 GMT+0300 (GTB Daylight Time),1,13226,88645,0,0
Thu Mar 31 2016 12:10:04 GMT+0300 (GTB Daylight Time),1,13461,88647,0,0
Thu Mar 31 2016 12:11:04 GMT+0300 (GTB Daylight Time),1,13198,88649,0,0
Thu Mar 31 2016 12:12:04 GMT+0300 (GTB Daylight Time),1,13105,88651,0,0
Thu Mar 31 2016 12:13:04 GMT+0300 (GTB Daylight Time),1,13452,88653,0,0
Thu Mar 31 2016 12:14:04 GMT+0300 (GTB Daylight Time),1,13230,88655,0,0
Thu Mar 31 2016 12:15:04 GMT+0300 (GTB Daylight Time),1,13137,88657,0,0
Thu Mar 31 2016 12:16:04 GMT+0300 (GTB Daylight Time),1,13609,88659,0,0
Thu Mar 31 2016 12:17:04 GMT+0300 (GTB Daylight Time),1,13275,88661,0,0
Thu Mar 31 2016 12:18:04 GMT+0300 (GTB Daylight Time),1,13264,88663,0,0
Thu Mar 31 2016 12:19:04 GMT+0300 (GTB Daylight Time),1,13034,88665,0,0
Thu Mar 31 2016 12:20:04 GMT+0300 (GTB Daylight Time),1,13071,88667,0,0
Thu Mar 31 2016 12:21:04 GMT+0300 (GTB Daylight Time),1,13307,88669,0,0
Thu Mar 31 2016 12:22:04 GMT+0300 (GTB Daylight Time),1,13338,88671,0,0
Thu Mar 31 2016 12:23:04 GMT+0300 (GTB Daylight Time),1,13320,88673,0,0
Thu Mar 31 2016 12:24:04 GMT+0300 (GTB Daylight Time),1,13290,88675,0,0
Thu Mar 31 2016 12:25:04 GMT+0300 (GTB Daylight Time),1,13389,88677,0,0
Thu Mar 31 2016 12:26:04 GMT+0300 (GTB Daylight Time),1,13149,88679,0,0
Thu Mar 31 2016 12:27:04 GMT+0300 (GTB Daylight Time),1,13371,88681,0,0
